"","V1","V2","V3"
"567",1380,100,82.9581993569132
"568",1370,0.01,83.6012861736334
"569",1370,0.03,83.6012861736334
"570",1370,0.1,82.475884244373
"571",1370,0.3,82.9581993569132
"572",1370,1,84.2443729903537
"573",1370,3,82.1543408360129
"574",1370,10,83.9228295819936
"575",1370,30,83.1189710610932
"576",1370,100,83.4405144694534
"577",1360,0.01,83.6012861736334
"578",1360,0.03,84.7266881028939
"579",1360,0.1,83.1189710610932
"580",1360,0.3,83.4405144694534
"581",1360,1,84.5659163987138
"582",1360,3,82.475884244373
"583",1360,10,83.4405144694534
"584",1360,30,81.3504823151125
"585",1360,100,81.8327974276527
"586",1350,0.01,83.7620578778135
"587",1350,0.03,83.6012861736334
"588",1350,0.1,83.9228295819936
"589",1350,0.3,82.9581993569132
"590",1350,1,83.1189710610932
"591",1350,3,82.7974276527331
"592",1350,10,83.6012861736334
"593",1350,30,82.475884244373
"594",1350,100,83.9228295819936
"595",1340,0.01,83.9228295819936
"596",1340,0.03,82.7974276527331
"597",1340,0.1,82.7974276527331
"598",1340,0.3,82.6366559485531
"599",1340,1,83.1189710610932
"600",1340,3,83.4405144694534
"601",1340,10,83.9228295819936
"602",1340,30,84.0836012861736
"603",1340,100,83.6012861736334
"604",1330,0.01,84.0836012861736
"605",1330,0.03,83.4405144694534
"606",1330,0.1,83.1189710610932
"607",1330,0.3,83.9228295819936
"608",1330,1,83.2797427652733
"609",1330,3,84.0836012861736
"610",1330,10,83.1189710610932
"611",1330,30,82.7974276527331
"612",1330,100,83.2797427652733
"613",1320,0.01,83.1189710610932
"614",1320,0.03,82.475884244373
"615",1320,0.1,83.4405144694534
"616",1320,0.3,83.4405144694534
"617",1320,1,83.4405144694534
"618",1320,3,83.6012861736334
"619",1320,10,82.1543408360129
"620",1320,30,82.9581993569132
"621",1320,100,82.475884244373
"622",1310,0.01,83.4405144694534
"623",1310,0.03,82.9581993569132
"624",1310,0.1,83.9228295819936
"625",1310,0.3,83.1189710610932
"626",1310,1,83.6012861736334
"627",1310,3,83.1189710610932
"628",1310,10,82.6366559485531
"629",1310,30,83.7620578778135
"630",1310,100,84.5659163987138
"631",1300,0.01,84.7266881028939
"632",1300,0.03,82.3151125401929
"633",1300,0.1,82.6366559485531
"634",1300,0.3,83.9228295819936
"635",1300,1,83.6012861736334
"636",1300,3,83.2797427652733
"637",1300,10,81.8327974276527
"638",1300,30,83.1189710610932
"639",1300,100,83.1189710610932
"640",1290,0.01,83.4405144694534
"641",1290,0.03,82.9581993569132
"642",1290,0.1,83.2797427652733
"643",1290,0.3,83.2797427652733
"644",1290,1,83.1189710610932
"645",1290,3,83.7620578778135
"646",1290,10,82.475884244373
"647",1290,30,83.6012861736334
"648",1290,100,83.2797427652733
"649",1280,0.01,84.0836012861736
"650",1280,0.03,82.7974276527331
"651",1280,0.1,83.2797427652733
"652",1280,0.3,83.1189710610932
"653",1280,1,83.2797427652733
"654",1280,3,84.2443729903537
"655",1280,10,82.6366559485531
"656",1280,30,82.6366559485531
"657",1280,100,83.1189710610932
"658",1270,0.01,83.6012861736334
"659",1270,0.03,83.1189710610932
"660",1270,0.1,83.7620578778135
"661",1270,0.3,84.0836012861736
"662",1270,1,83.7620578778135
"663",1270,3,82.1543408360129
"664",1270,10,83.2797427652733
"665",1270,30,82.3151125401929
"666",1270,100,83.6012861736334
"667",1260,0.01,84.4051446945338
"668",1260,0.03,81.5112540192926
"669",1260,0.1,82.475884244373
"670",1260,0.3,82.7974276527331
"671",1260,1,83.1189710610932
"672",1260,3,82.7974276527331
"673",1260,10,83.2797427652733
"674",1260,30,81.9935691318328
"675",1260,100,83.2797427652733
"676",1250,0.01,83.2797427652733
"677",1250,0.03,83.4405144694534
"678",1250,0.1,81.5112540192926
"679",1250,0.3,82.475884244373
"680",1250,1,83.2797427652733
"681",1250,3,81.8327974276527
"682",1250,10,82.1543408360129
"683",1250,30,83.2797427652733
"684",1250,100,82.3151125401929
"685",1240,0.01,83.7620578778135
"686",1240,0.03,82.9581993569132
"687",1240,0.1,83.4405144694534
"688",1240,0.3,83.6012861736334
"689",1240,1,83.1189710610932
"690",1240,3,83.1189710610932
"691",1240,10,81.6720257234727
"692",1240,30,82.475884244373
"693",1240,100,83.7620578778135
"694",1230,0.01,84.2443729903537
"695",1230,0.03,82.9581993569132
"696",1230,0.1,82.3151125401929
"697",1230,0.3,82.9581993569132
"698",1230,1,83.6012861736334
"699",1230,3,84.0836012861736
"700",1230,10,82.475884244373
"701",1230,30,82.6366559485531
"702",1230,100,82.9581993569132
"703",1220,0.01,84.887459807074
"704",1220,0.03,84.7266881028939
"705",1220,0.1,82.9581993569132
"706",1220,0.3,82.6366559485531
"707",1220,1,82.475884244373
"708",1220,3,82.7974276527331
"709",1220,10,83.4405144694534
"710",1220,30,84.0836012861736
"711",1220,100,83.7620578778135
"712",1210,0.01,83.4405144694534
"713",1210,0.03,85.048231511254
"714",1210,0.1,82.475884244373
"715",1210,0.3,83.7620578778135
"716",1210,1,82.475884244373
"717",1210,3,83.4405144694534
"718",1210,10,84.2443729903537
"719",1210,30,84.0836012861736
"720",1210,100,83.6012861736334
"721",1200,0.01,82.6366559485531
"722",1200,0.03,82.7974276527331
"723",1200,0.1,81.6720257234727
"724",1200,0.3,82.9581993569132
"725",1200,1,83.6012861736334
"726",1200,3,82.3151125401929
"727",1200,10,82.9581993569132
"728",1200,30,84.0836012861736
"729",1200,100,83.4405144694534
"730",1190,0.01,83.7620578778135
"731",1190,0.03,82.7974276527331
"732",1190,0.1,83.1189710610932
"733",1190,0.3,82.6366559485531
"734",1190,1,82.6366559485531
"735",1190,3,83.6012861736334
"736",1190,10,83.2797427652733
"737",1190,30,82.6366559485531
"738",1190,100,83.6012861736334
"739",1180,0.01,83.1189710610932
"740",1180,0.03,83.9228295819936
"741",1180,0.1,84.7266881028939
"742",1180,0.3,82.7974276527331
"743",1180,1,83.4405144694534
"744",1180,3,82.6366559485531
"745",1180,10,81.8327974276527
"746",1180,30,83.9228295819936
"747",1180,100,83.7620578778135
"748",1170,0.01,83.2797427652733
"749",1170,0.03,82.1543408360129
"750",1170,0.1,83.6012861736334
"751",1170,0.3,82.9581993569132
"752",1170,1,83.2797427652733
